Question Label,Concept UUID,Answer Label,Source Form,Concept Type
Community Differentiated Care,4fcf003e-71cf-47a5-a967-47d24aa61092,Community Pharmacy(CP),hiv-green-card.json,Answer Option
Community Differentiated Care,53447431-147e-4071-9c12-f6baf9463c2f,Community ART Distribution Points(CAPD),hiv-green-card.json,Answer Option
Community Differentiated Care,166583AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Individual patient ART Community Distribution(IACD),hiv-green-card.json,Answer Option
Refill facility visited:,162724AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Refill facility visited:,hiv-green-card.json,Main Question Concept
Does the client need a refill?,63da4194-a26a-4aa5-b5d5-4125b4822cf7,Does the client need a refill?,hiv-green-card.json,Main Question Concept
Does the client need a refill?,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,hiv-green-card.json,Answer Option
Does the client need a refill?,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,hiv-green-card.json,Answer Option
Willing to receive reminders/notifications about the appointments?,166607AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Willing to receive reminders/notifications about the appointments?,hiv-green-card.json,Main Question Concept
Willing to receive reminders/notifications about the appointments?,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,hiv-green-card.json,Answer Option
Willing to receive reminders/notifications about the appointments?,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,hiv-green-card.json,Answer Option
Update client phone number?,162189AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Update client phone number?,hiv-green-card.json,Main Question Concept
Update client phone number?,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,hiv-green-card.json,Answer Option
Update client phone number?,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,hiv-green-card.json,Answer Option
Patient Type,423c034e-14ac-4243-ae75-80d1daddce55,Patient Type,hiv-initial-form.json,Main Question Concept
Patient Type,164144AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,New Patient,hiv-initial-form.json,Answer Option
Patient Type,160563AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Transfer in,hiv-initial-form.json,Answer Option
Patient Type,4bd29eed-e486-426d-a2b6-7e5bb75319f6,Transit,hiv-initial-form.json,Answer Option
Patient Type,159833AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Re-enrollment(Re-activation),hiv-initial-form.json,Answer Option
Entry point,160540AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Entry point,hiv-initial-form.json,Main Question Concept
Entry point,159938AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,HBTC,hiv-initial-form.json,Answer Option
Entry point,160539AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,VCT Site,hiv-initial-form.json,Answer Option
Entry point,159937AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,MCH,hiv-initial-form.json,Answer Option
Entry point,160536AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,IPD-Adult,hiv-initial-form.json,Answer Option
Entry point,160537AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,IPD-Child,hiv-initial-form.json,Answer Option
Entry point,160541AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,TB Clinic,hiv-initial-form.json,Answer Option
Entry point,160542AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,OPD,hiv-initial-form.json,Answer Option
Entry point,162050AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CCC,hiv-initial-form.json,Answer Option
Entry point,160551AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Self Test,hiv-initial-form.json,Answer Option
Entry point,5622AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Other(eg STI),hiv-initial-form.json,Answer Option
Other Entry point,160632AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Other Entry point,hiv-initial-form.json,Main Question Concept
Facility from (Transit patient),161550AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Facility from (Transit patient),hiv-initial-form.json,Main Question Concept
Transfer in date:,160534AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Transfer in date:,hiv-initial-form.json,Main Question Concept
Transferred from facility:,160535AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Transferred from facility:,hiv-initial-form.json,Main Question Concept
Date first enrolled in HIV care:,160555AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Date first enrolled in HIV care:,hiv-initial-form.json,Main Question Concept
Date started ART at transferring facility:,159599AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Date started ART at transferring facility:,hiv-initial-form.json,Main Question Concept
Date patient was confirmed HIV+,160554AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Date patient was confirmed HIV+,hiv-initial-form.json,Main Question Concept
Facility where confirmation done,163145AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Facility where confirmation done,hiv-initial-form.json,Main Question Concept
Facility where confirmation done,164407AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Other health facility,hiv-initial-form.json,Answer Option
Facility where confirmation done,163266AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,This health facility,hiv-initial-form.json,Answer Option
Other Facility:,162724AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Other Facility:,hiv-initial-form.json,Main Question Concept
WHO stage - Adult,5356AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,WHO stage - Adult,hiv-initial-form.json,Main Question Concept
WHO stage - Adult,1204AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,WHO Stage1,hiv-initial-form.json,Answer Option
WHO stage - Adult,1205AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,WHO Stage2,hiv-initial-form.json,Answer Option
WHO stage - Adult,1206AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,WHO Stage3,hiv-initial-form.json,Answer Option
WHO stage - Adult,1207AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,WHO Stage4,hiv-initial-form.json,Answer Option
WHO Stage - Child,5356AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,WHO Stage - Child,hiv-initial-form.json,Main Question Concept
WHO Stage - Child,1220AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,WHO Stage1,hiv-initial-form.json,Answer Option
WHO Stage - Child,1221AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,WHO Stage2,hiv-initial-form.json,Answer Option
WHO Stage - Child,1222AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,WHO Stage3,hiv-initial-form.json,Answer Option
WHO Stage - Child,1223AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,WHO Stage4,hiv-initial-form.json,Answer Option
Patient has been on ARVs (inc. PEP & PMTCT),160533AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Patient has been on ARVs (inc. PEP & PMTCT),hiv-initial-form.json,Main Question Concept
Patient has been on ARVs (inc. PEP & PMTCT),true,Yes,hiv-initial-form.json,Answer Option
Patient has been on ARVs (inc. PEP & PMTCT),false,No,hiv-initial-form.json,Answer Option
Regimen History,160741AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Regimen History,hiv-initial-form.json,Main Question Concept
CD4 Count (cells/uL),5497AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CD4 Count (cells/uL),hiv-initial-form.json,Main Question Concept
CD4 Count Date,159376AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,CD4 Count Date,hiv-initial-form.json,Main Question Concept
HIV Viral Load,1305AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,HIV Viral Load,hiv-initial-form.json,Main Question Concept
HIV Viral Load,1302AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,LDL,hiv-initial-form.json,Answer Option
HIV Viral Load,856AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Copies/ml,hiv-initial-form.json,Answer Option
HIV Viral Load (copies/ml),162086AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,HIV Viral Load (copies/ml),hiv-initial-form.json,Main Question Concept
HIV Viral Load Date,163281AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,HIV Viral Load Date,hiv-initial-form.json,Main Question Concept
Regimen,164855AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Regimen,hiv-initial-form.json,Main Question Concept
Regimen,162559AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,ABC/DDI/LPV/r,hiv-initial-form.json,Answer Option
Regimen,162562AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,ABC/LPV/R/TDF,hiv-initial-form.json,Answer Option
Regimen,161361AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,EDF/3TC/EFV,hiv-initial-form.json,Answer Option
Regimen,792AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,D4T/3TC/NVP,hiv-initial-form.json,Answer Option
Regimen,9fb85385-b4fb-468c-b7c1-22f75834b4b0,TDF/3TC/DTG,hiv-initial-form.json,Answer Option
Regimen,162200AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,3TC/ABC/LPV/r,hiv-initial-form.json,Answer Option
Regimen,4dc0119b-b2a6-4565-8d90-174b97ba31db,ABC/3TC/DTG,hiv-initial-form.json,Answer Option
Regimen,164511AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,AZT-3TC-ATV/r,hiv-initial-form.json,Answer Option
Regimen,162563AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,3TC/ABC/EFV,hiv-initial-form.json,Answer Option
Regimen,6dec7d7d-0fda-4e8d-8295-cb6ef426878d,AZT/3TC/DTG,hiv-initial-form.json,Answer Option
Regimen,164505AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,TDF-3TC-EFV,hiv-initial-form.json,Answer Option
Regimen,817AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,ABC/3TC/AZT,hiv-initial-form.json,Answer Option
Regimen,1652AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,3TC/NVP/AZT,hiv-initial-form.json,Answer Option
Regimen,162560AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,3TC/D4T/LPV/r,hiv-initial-form.json,Answer Option
Regimen,162199AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,ABC/NVP/3TC,hiv-initial-form.json,Answer Option
Regimen,164512AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,TDF-3TC-ATV/r,hiv-initial-form.json,Answer Option
Regimen,104565AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,EFV/FTC/TDF,hiv-initial-form.json,Answer Option
Regimen,162201AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,3TC/LPV/TDF/r,hiv-initial-form.json,Answer Option
Regimen,162565AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,3TC/NVP/TDF,hiv-initial-form.json,Answer Option
Regimen,162561AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,3TC/AZT/LPV/r,hiv-initial-form.json,Answer Option
Regimen,160124AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,AZT/3TC/EFV,hiv-initial-form.json,Answer Option
Regimen,160104AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,D4T/3TC/EFV,hiv-initial-form.json,Answer Option
HBV Infected,6032AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,HBV Infected,hiv-initial-form.json,Main Question Concept
HBV Infected,111759AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,hiv-initial-form.json,Answer Option
HBV Infected,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,hiv-initial-form.json,Answer Option
TB Infected,164500AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,TB Infected,hiv-initial-form.json,Main Question Concept
TB Infected,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,hiv-initial-form.json,Answer Option
TB Infected,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,hiv-initial-form.json,Answer Option
Pregnant,5272AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Pregnant,hiv-initial-form.json,Main Question Concept
Pregnant,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,hiv-initial-form.json,Answer Option
Pregnant,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,hiv-initial-form.json,Answer Option
Breastfeeding,5632AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Breastfeeding,hiv-initial-form.json,Main Question Concept
Breastfeeding,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,hiv-initial-form.json,Answer Option
Breastfeeding,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,hiv-initial-form.json,Answer Option
In school:,5629AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,In school:,hiv-initial-form.json,Main Question Concept
In school:,true,Yes,hiv-initial-form.json,Answer Option
In school:,false,No,hiv-initial-form.json,Answer Option
Child is an orphan?,1174AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Child is an orphan?,hiv-initial-form.json,Main Question Concept
Child is an orphan?,true,Yes,hiv-initial-form.json,Answer Option
Child is an orphan?,false,No,hiv-initial-form.json,Answer Option
Guardian,161642AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Guardian,hiv-initial-form.json,Main Question Concept
Treatment supporter,161642AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Treatment supporter,hiv-initial-form.json,Main Question Concept
Population type:,cf543666-ce76-4e91-8b8d-c0b54a436a2e,Population type:,hiv-self-test.json,Main Question Concept
Population type:,5d308c8c-ad49-45e1-9885-e5d09a8e5587,General population,hiv-self-test.json,Answer Option
Population type:,bf850dd4-309b-4cbd-9470-9d8110ea5550,Key and Vulnerable population:,hiv-self-test.json,Answer Option
Key and Vulnerable population:,160581AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Key and Vulnerable population:,hiv-self-test.json,Main Question Concept
Key and Vulnerable population:,105AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,People who inject drugs,hiv-self-test.json,Answer Option
Key and Vulnerable population:,159674AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Fisher folk,hiv-self-test.json,Answer Option
Key and Vulnerable population:,162198AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Truck driver,hiv-self-test.json,Answer Option
Key and Vulnerable population:,160549AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Adolescent and young girls,hiv-self-test.json,Answer Option
Key and Vulnerable population:,160579AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Female sex worker,hiv-self-test.json,Answer Option
Key and Vulnerable population:,6096AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Discordant Couple,hiv-self-test.json,Answer Option
Key and Vulnerable population:,162277AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,People in Prison,hiv-self-test.json,Answer Option
People in prison,c67be9a5-f497-4082-af81-11753f65ed4b,People in prison,hiv-self-test.json,Main Question Concept
People in prison,162277AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Inmates,hiv-self-test.json,Answer Option
People in prison,1142AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Staff,hiv-self-test.json,Answer Option
People in prison,163488AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Community,hiv-self-test.json,Answer Option
Key and Vulnerable population:,160581AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Key and Vulnerable population:,hiv-self-test.json,Main Question Concept
Key and Vulnerable population:,105AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,People who inject drugs,hiv-self-test.json,Answer Option
Key and Vulnerable population:,159674AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Fisher folk,hiv-self-test.json,Answer Option
Key and Vulnerable population:,162198AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Truck driver,hiv-self-test.json,Answer Option
Key and Vulnerable population:,160578AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Men who has sex with men,hiv-self-test.json,Answer Option
Key and Vulnerable population:,6096AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Discordant Couple,hiv-self-test.json,Answer Option
Key and Vulnerable population:,162277AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,People in Prison,hiv-self-test.json,Answer Option
People in prison,c67be9a5-f497-4082-af81-11753f65ed4b,People in prison,hiv-self-test.json,Main Question Concept
People in prison,162277AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Inmates,hiv-self-test.json,Answer Option
People in prison,1142AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Staff,hiv-self-test.json,Answer Option
People in prison,163488AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Community,hiv-self-test.json,Answer Option
Ever tested for HIV? :,164401AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Ever tested for HIV? :,hiv-self-test.json,Main Question Concept
Ever tested for HIV? :,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,hiv-self-test.json,Answer Option
Ever tested for HIV? :,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,hiv-self-test.json,Answer Option
Knowledge of HIV Status ? :,159427AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Knowledge of HIV Status ? :,hiv-self-test.json,Main Question Concept
Knowledge of HIV Status ? :,703AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Positive,hiv-self-test.json,Answer Option
Knowledge of HIV Status ? :,664AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Negative,hiv-self-test.json,Answer Option
Knowledge of HIV Status ? :,1067AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Unknown,hiv-self-test.json,Answer Option
Knowledge of HIV Status ? :,1175AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Not Applicable,hiv-self-test.json,Answer Option
Had a HIV Self Test in the past 12 months?,2797e57b-d1ff-4928-b10e-b72e95b63faf,Had a HIV Self Test in the past 12 months?,hiv-self-test.json,Main Question Concept
Had a HIV Self Test in the past 12 months?,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,hiv-self-test.json,Answer Option
Had a HIV Self Test in the past 12 months?,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,hiv-self-test.json,Answer Option
Testing,dded290d-0d13-4ea4-9422-a3bb3df9f0cc,Testing,hiv-self-test.json,Main Question Concept
Is the patient independent in the activities of daily living,162063AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Is the patient independent in the activities of daily living,home-visit-checklist-form.json,Main Question Concept
Is the patient independent in the activities of daily living,161650AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Feeding,home-visit-checklist-form.json,Answer Option
Is the patient independent in the activities of daily living,159438AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Grooming,home-visit-checklist-form.json,Answer Option
Is the patient independent in the activities of daily living,9a71c68b-2a21-48e6-9012-a89dc24800f8,Toileting,home-visit-checklist-form.json,Answer Option
Is the patient independent in the activities of daily living,5622AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Other,home-visit-checklist-form.json,Answer Option
Specify other activities,160632AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Specify other activities,home-visit-checklist-form.json,Main Question Concept
Are the patients basic needs being met?,aa6114e1-88a1-4fc2-8e00-1c1e595d21c7,Are the patients basic needs being met?,home-visit-checklist-form.json,Main Question Concept
Are the patients basic needs being met?,165474AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Clothing,home-visit-checklist-form.json,Answer Option
Are the patients basic needs being met?,159597AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Food,home-visit-checklist-form.json,Answer Option
Are the patients basic needs being met?,157519AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Shelter,home-visit-checklist-form.json,Answer Option
Are the patients basic needs being met?,5622AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Other,home-visit-checklist-form.json,Answer Option
Specify other activities,162725AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Specify other activities,home-visit-checklist-form.json,Main Question Concept
Does the patient has a sexual partner and has disclosure been done?,167144AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Does the patient has a sexual partner and has disclosure been done?,home-visit-checklist-form.json,Main Question Concept
Does the patient has a sexual partner and has disclosure been done?,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,home-visit-checklist-form.json,Answer Option
Does the patient has a sexual partner and has disclosure been done?,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,home-visit-checklist-form.json,Answer Option
Has the patient disclosed their HIV status to other household members? ,159425AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Has the patient disclosed their HIV status to other household members? ,home-visit-checklist-form.json,Main Question Concept
Has the patient disclosed their HIV status to other household members? ,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,home-visit-checklist-form.json,Answer Option
Has the patient disclosed their HIV status to other household members? ,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,home-visit-checklist-form.json,Answer Option
Disclosed to,163108AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Disclosed to,home-visit-checklist-form.json,Main Question Concept
How are the patients ARVs stored?,20395601-257c-490c-86c2-acffb627f91f,How are the patients ARVs stored?,home-visit-checklist-form.json,Main Question Concept
How are the ARVs taken?(Assess for late taking of medication),163104AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,How are the ARVs taken?(Assess for late taking of medication),home-visit-checklist-form.json,Main Question Concept
Does the patient receive social support from household members?,63da4194-a26a-4aa5-b5d5-4125b4822cf7,Does the patient receive social support from household members?,home-visit-checklist-form.json,Main Question Concept
